('deleteChart_click', 'deleteChart_click'),('logout_click',),0.0217
('deleteChart_click', 'deleteChart_click'),('selectTransformations_common_moving-average_change',),0.0217
('deleteChart_click', 'deleteChart_click'),('selectSignals_wheelhead2power_change',),0.0217
('deleteChart_click', 'selectIndicators_grinding_power-stats_change'),('confirmParameters_click',),0.6
('deleteChart_click', 'selectIndicators_grinding_power-stats_change'),('selectIndicators_grinding_force-stats_change',),0.4
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('distributionOneChart_click',),0.0152
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('manualSelectionModal_click',),0.1515
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('deleteChart_click',),0.0606
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('editIndicatorParametersModalChart_0',),0.0455
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('selectIndicators_grinding_power-stats_change',),0.4394
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('returnHome_click',),0.0152
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('selectMachine_110000556_dec_click',),0.0303
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('selectAction_axis_limits_change',),0.0455
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('logout_click',),0.0606
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('selectAction_clonar_gr�fico_change',),0.0152
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('selectAction_editar_selecci�n_de_ficheros_change',),0.0455
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('selectAction_descargar_gr�fico_change',),0.0152
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('selectSignals_wheelhead2power_change',),0.0152
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('selectTransformations_common_fft_change',),0.0303
('selectIndicators_grinding_power-stats_change', 'confirmParameters_click'),('addChart_click',),0.0152
('confirmParameters_click', 'distributionOneChart_click'),('deleteChart_click',),1.0
('distributionOneChart_click', 'deleteChart_click'),('addChart_click',),0.25
('distributionOneChart_click', 'deleteChart_click'),('selectAction_clonar_gr�fico_change',),0.25
('distributionOneChart_click', 'deleteChart_click'),('manualSelectionModal_click',),0.25
('distributionOneChart_click', 'deleteChart_click'),('selectIndicators_grinding_power-stats_change',),0.25
('deleteChart_click', 'addChart_click'),('selectIndicators_grinding_power-stats_change',),0.0714
('deleteChart_click', 'addChart_click'),('selectSignals_wheelhead2power_change',),0.5714
('deleteChart_click', 'addChart_click'),('distributionOneChart_click',),0.1429
('deleteChart_click', 'addChart_click'),('selectSignals_z1axisforce_change',),0.0714
('deleteChart_click', 'addChart_click'),('selectSignals_z1axisspeed_commanded_change',),0.0714
('deleteChart_click', 'addChart_click'),('selectSignals_wheelhead2speed_actual_change',),0.0714
('addChart_click', 'selectIndicators_grinding_power-stats_change'),('confirmParameters_click',),0.5
('addChart_click', 'selectIndicators_grinding_power-stats_change'),('Radiobutton_al2o3_change',),0.5
('confirmParameters_click', 'manualSelectionModal_click'),('updateFilesList_click',),0.2273
('confirmParameters_click', 'manualSelectionModal_click'),('confirmFiles_click',),0.7273
('confirmParameters_click', 'manualSelectionModal_click'),('closeSelectFilesModal_click',),0.0455
('confirmFiles_click', 'distributionOneChart_click'),('editIndicatorParametersModalChart_0',),0.125
('confirmFiles_click', 'distributionOneChart_click'),('selectAction_axis_limits_change',),0.125
('confirmFiles_click', 'distributionOneChart_click'),('manualSelectionModal_click',),0.25
('confirmFiles_click', 'distributionOneChart_click'),('selectSignals_wheelhead2power_change',),0.125
('confirmFiles_click', 'distributionOneChart_click'),('selectIndicators_grinding_power-stats_change',),0.125
('confirmFiles_click', 'distributionOneChart_click'),('addChart_click',),0.25
('distributionOneChart_click', 'editIndicatorParametersModalChart_0'),('confirmParameters_click',),1.0
('selectAction_delete_all_charts_change',),('selectIndicators_grinding_power-stats_change',),0.5
('selectAction_delete_all_charts_change',),('distributionTwoCharts_click',),0.5
('closeParametersModal_click',),('manualSelectionModal_click',),0.1562
('closeParametersModal_click',),('editIndicatorParametersModalChart_0',),0.0312
('closeParametersModal_click',),('selectIndicators_grinding_defect-spark_change',),0.0312
('closeParametersModal_click',),('selectIndicators_grinding_specific-energy_change',),0.0625
('closeParametersModal_click',),('selectIndicators_grinding_power-stats_change',),0.2188
('closeParametersModal_click',),('returnHome_click',),0.0312
('closeParametersModal_click',),('logout_click',),0.0625
('closeParametersModal_click',),('selectIndicators_basic_quotient_change',),0.0312
('closeParametersModal_click',),('selectIndicators_grinding_stiffness_change',),0.0312
('closeParametersModal_click',),('selectIndicators_grinding_material-fed_change',),0.0312
('closeParametersModal_click',),('selectIndicators_grinding_contact-point_change',),0.0312
('closeParametersModal_click',),('confirmParameters_click',),0.0312
('closeParametersModal_click',),('selectTransformations_common_fft_change',),0.0312
